Timestamp,Open,High,Low,Close,Value,Trades,SMA_10,SMA_50,RSI_14,Return,Middle_Band,Upper_Band,Lower_Band,Return_Signal,Weekday,Day,Month,Year,TOD
2023-02-05,0.0121415,0.0127899,0.0114162,0.0121999,506832.9730680599,49,0.012276029999999999,0.010956888,48.02775532732756,0.006883175834605737,0.012162335,0.013268827765976033,0.011055842234023967,1,6,5,2,2023,0.0
2023-02-06,0.011441,0.0121999,0.0106005,0.01188,387638.9420124699,38,0.01215816,0.010964488000000001,39.577755523309285,-0.0262215264059541,0.01219406,0.013223576674336185,0.011164543325663814,-1,0,6,2,2023,0.0
2023-02-07,0.01188,0.01218,0.01105,0.0120052,488451.8898255301,58,0.01207872,0.011009169999999999,46.557369645236335,0.010538720538720625,0.012207825,0.013218398662774829,0.011197251337225171,1,1,7,2,2023,0.0
2023-02-08,0.0118839,0.0122999,0.0112601,0.0114501,540644.7794916403,51,0.0119274,0.011022171999999998,33.49948787982247,-0.04623829673808022,0.01220033,0.013231890218615944,0.011168769781384057,-1,2,8,2,2023,0.0
2023-02-09,0.0115496,0.0118459,0.0102053,0.0115999,567909.6414236799,54,0.01185839,0.011054164,40.017768125956266,0.013082855171570484,0.012205725,0.013222712913554133,0.011188737086445869,1,3,9,2,2023,0.0
2023-02-10,0.0107001,0.0116,0.0102053,0.01104,396547.1332940901,30,0.01179384,0.011067974000000001,24.526159049037204,-0.04826765747980588,0.01218272,0.013284219409847383,0.011081220590152615,-1,4,10,2,2023,0.0
2023-02-11,0.0110399,0.01137,0.0102331,0.01132,110375.68736324,27,0.01174284,0.011094376000000001,31.42699337216311,0.025362318840579823,0.012128719999999999,0.01328965743536915,0.010967782564630848,1,5,11,2,2023,0.0
2023-02-12,0.01132,0.01133,0.0102532,0.0103347,138968.49505281,33,0.01159518,0.011115058000000002,22.64610389610391,-0.08704063604240275,0.012000460000000001,0.013353562581243499,0.010647357418756503,-1,6,12,2,2023,0.0
2023-02-13,0.01133,0.01137,0.0102053,0.0104999,419247.97112847,34,0.011444619999999999,0.01113905,29.168897060534817,0.015984982631329414,0.011909949999999999,0.013410032349318276,0.010409867650681722,1,0,13,2,2023,0.0
2023-02-14,0.0102054,0.0117,0.009727,0.01118,569369.1529818897,42,0.011350969999999998,0.011161594000000002,44.21928961873615,0.06477204544805204,0.01182395,0.013281661364830943,0.010366238635169056,1,1,14,2,2023,0.0
2023-02-15,0.01118,0.0116699,0.0102018,0.0104184,152051.5591187,25,0.01117282,0.011168161999999999,35.8540105022648,-0.0681216457960645,0.011724425,0.013282337320855408,0.010166512679144592,-1,2,15,2,2023,0.0
2023-02-16,0.011651,0.0123899,0.0103317,0.01202,149055.30453581,45,0.01118682,0.011224558,51.58772423656862,0.15372801965752902,0.011672489999999999,0.013107526124100394,0.010237453875899603,1,3,16,2,2023,0.0
2023-02-17,0.01162,0.0129069,0.01162,0.0129065,135733.87405352,32,0.011276949999999999,0.011284688000000001,56.20130495829088,0.07375207986688848,0.011677835000000001,0.013131226211542465,0.010224443788457537,1,4,17,2,2023,0.0
2023-02-18,0.0125714,0.0130596,0.0118444,0.0130596,30066.49714321,32,0.0114379,0.0113473,56.45366581356836,0.011862239956611065,0.01168265,0.013154493393413931,0.010210806606586067,1,5,18,2,2023,0.0
2023-02-19,0.0124608,0.01393,0.0122551,0.0124,408339.80448929,44,0.01151791,0.011395299999999999,51.269202958302145,-0.0505069067965328,0.01168815,0.013170335167066881,0.010205964832933118,-1,6,19,2,2023,0.0
2023-02-20,0.0138599,0.0145,0.0124,0.0145,226812.56846663,36,0.01186391,0.0114879,63.55686639759909,0.1693548387096775,0.011828874999999999,0.013772586534667475,0.009885163465332523,1,0,20,2,2023,0.0
2023-02-21,0.0136236,0.0143976,0.012201,0.0122011,605633.8705917099,54,0.01195202,0.011534122,50.82751104615306,-0.15854482758620703,0.011847429999999999,0.013798258889526172,0.009896601110473826,-1,1,21,2,2023,0.0
2023-02-22,0.012201,0.0138734,0.0121529,0.0136999,158680.23347244,20,0.01228854,0.01161012,58.80175894338205,0.12284138315397786,0.01194186,0.014060908081618233,0.009822811918381767,1,2,22,2,2023,0.0
2023-02-23,0.0121778,0.0137,0.0120964,0.0125406,61611.11267389,18,0.01249261,0.011680188000000001,53.410829665189745,-0.08462105562814315,0.011968614999999998,0.014104491775742758,0.009832738224257238,-1,3,23,2,2023,0.0
2023-02-24,0.0132999,0.013868,0.01162,0.0121999,395574.81161731,26,0.012594600000000001,0.011724186000000001,54.273545211374504,-0.02716775911838354,0.011972785,0.014110202556698644,0.009835367443301355,-1,4,24,2,2023,0.0
2023-02-25,0.0121999,0.0133441,0.01113,0.01214,290099.8081006799,49,0.012766759999999999,0.011766987999999999,53.071023025182384,-0.004909876310461581,0.01196979,0.014106035148459132,0.009833544851540867,-1,5,25,2,2023,0.0
2023-02-26,0.0112758,0.014,0.01126,0.0128897,322621.8992026599,24,0.012853729999999999,0.011827782,59.74075486084636,0.061754530477759584,0.012020275,0.014194963280021426,0.009845586719978575,1,6,26,2,2023,0.0
2023-02-27,0.0128823,0.0138,0.0119002,0.0134999,181988.96525538,38,0.012913069999999999,0.011896987999999999,61.06194690265487,0.047340124285282004,0.01209501,0.014368027228637652,0.009821992771362347,1,0,27,2,2023,0.0
2023-02-28,0.0135,0.0135,0.0119001,0.0119001,229955.01440647,42,0.01279712,0.011931190000000001,52.4865846668094,-0.11850458151541865,0.01211751,0.014372485354188906,0.009862534645811093,-1,1,28,2,2023,0.0
2023-03-01,0.0124856,0.0139767,0.0120022,0.0126986,636197.0437109101,65,0.012826979999999998,0.011988471999999998,57.85376741110178,0.06710027646826511,0.012172445,0.014427858565507014,0.009917031434492986,1,2,1,3,2023,0.0
2023-03-02,0.012015,0.0132815,0.0119001,0.01204,384184.63301474,46,0.01258098,0.012026942,50.07367242293866,-0.05186398500622125,0.012222445,0.014415632498620363,0.010029257501379637,-1,3,2,3,2023,0.0
2023-03-03,0.0115245,0.0120218,0.0112,0.0112169,150367.05392783,23,0.01248256,0.012043519999999999,43.74694675134344,-0.06836378737541526,0.01221729,0.014419873242133131,0.01001470675786687,-1,4,3,3,2023,0.0
2023-03-04,0.0113889,0.0124927,0.0105,0.0114728,312291.9217586001,38,0.01225985,0.012076953999999999,44.17174759421142,0.022813789906302118,0.012274195,0.014325606741344407,0.010222783258655593,1,5,4,3,2023,0.0
2023-03-05,0.0115255,0.0115255,0.0106001,0.0115,259778.62113629,19,0.01215579,0.012069188,46.53328813768239,0.0023708249076075383,0.0123242,0.014237622025696482,0.01041077797430352,0,6,5,3,2023,0.0
2023-03-06,0.0107601,0.0115,0.0103368,0.01149,73136.39635727,23,0.0120848,0.012065010000000001,36.180743026095904,-0.0008695652173912327,0.0123397,0.014218810331485119,0.010460589668514882,-1,0,6,3,2023,0.0
2023-03-07,0.01149,0.01162,0.0103015,0.0114,296771.88230585,36,0.0120108,0.01205501,45.386272273863426,-0.007832898172323688,0.01238878,0.014100410786060138,0.010677149213939863,-1,1,7,3,2023,0.0
2023-03-08,0.0103871,0.0114,0.010326,0.0113,24122.73178947,11,0.011851829999999999,0.0120561,33.52373367751858,-0.008771929824561542,0.01235278,0.014126239476900981,0.01057932052309902,-1,2,8,3,2023,0.0
2023-03-09,0.0102309,0.01125,0.0102,0.0102,357014.98498013,36,0.01152184,0.012025502,33.798936818207,-0.09734513274336276,0.012217454999999999,0.014212243036727978,0.01022266696327202,-1,3,9,3,2023,0.0
2023-03-10,0.0106997,0.0114324,0.0093,0.0112277,471042.7699819999,52,0.0114546,0.012018056,43.85508052486537,0.1007549019607843,0.01212586,0.014126055548755807,0.010125664451244194,1,4,10,3,2023,0.0
2023-03-11,0.0112482,0.0112482,0.0097007,0.010519,45099.04666819,9,0.01123664,0.011998596000000002,40.5308783325934,-0.06312067475974592,0.01203181,0.014151077692685978,0.009912542307314023,-1,5,11,3,2023,0.0
2023-03-12,0.0098001,0.0108989,0.0098001,0.0108989,19767.333,9,0.01112253,0.011986572,37.845560222721495,0.03611560034223782,0.011851755,0.013680000118283025,0.010023509881716975,1,6,12,3,2023,0.0
2023-03-13,0.0096638,0.0116,0.0096637,0.0112973,402082.6242604199,48,0.011130570000000001,0.011964518000000002,36.19544235252826,0.03655414766627829,0.011806565000000002,0.013643113060929708,0.009970016939070295,1,0,13,3,2023,0.0
2023-03-14,0.0116387,0.01248,0.010701,0.0116475,435424.26667655,38,0.01114804,0.011939469999999999,48.12282631312981,0.03099855717737876,0.011703945,0.013309939276026844,0.010097950723973157,1,1,14,3,2023,0.0
2023-03-15,0.0118997,0.0119899,0.0104036,0.011191,203365.63860939,42,0.011117140000000001,0.011917088,38.19642353825436,-0.03919295986263149,0.011636465,0.013207474306515178,0.010065455693484823,-1,2,15,3,2023,0.0
2023-03-16,0.011191,0.01168,0.0107184,0.0116796,40002.84511661,6,0.0111361,0.01189268,47.10112287249444,0.043660083996068355,0.01161045,0.013159249172873663,0.010061650827126336,1,3,16,3,2023,0.0
2023-03-17,0.0106286,0.0123185,0.0106286,0.0118267,85899.61829698,20,0.01117877,0.011881036000000001,55.50341142919028,0.0125946094044318,0.011594785,0.013127284347333745,0.010062285652666255,1,4,17,3,2023,0.0
2023-03-18,0.0116751,0.0124887,0.0112285,0.0117999,147000.85397036,28,0.01122876,0.011855860000000001,53.07939974769821,-0.0022660590020885385,0.011540295,0.012951641262075007,0.010128948737924994,-1,5,18,3,2023,0.0
2023-03-19,0.0119647,0.0119799,0.011037,0.01121,32015.99640152,8,0.01132976,0.011824068,47.5314106711158,-0.04999194908431437,0.0114258,0.012498757321954726,0.010352842678045274,-1,6,19,3,2023,0.0
2023-03-20,0.01195,0.0124838,0.0111003,0.0117922,138944.05397681,30,0.011386209999999999,0.011800646000000001,52.34408935774123,0.051935771632471095,0.011420405,0.012484368203706556,0.010356441796293444,1,0,20,3,2023,0.0
2023-03-21,0.0113001,0.0118692,0.0109863,0.0113975,233307.07035109,32,0.01147406,0.011782796,49.981483401721306,-0.03347127762419222,0.01135535,0.012233048328464223,0.010477651671535778,-1,1,21,3,2023,0.0
2023-03-22,0.0113958,0.0115,0.0109001,0.0109998,137501.03770952,28,0.011484150000000002,0.011769082,47.870438681119126,-0.03489361702127647,0.01130334,0.012132131455960487,0.010474548544039513,-1,2,22,3,2023,0.0
2023-03-23,0.0103082,0.0113,0.0103081,0.0113,345144.14506363,27,0.011484419999999999,0.011758481999999999,58.80197164164772,0.027291405298278004,0.011307495,0.012135294437888092,0.01047969556211191,1,3,23,3,2023,0.0
2023-03-24,0.0113,0.0125,0.0106,0.0109999,225526.53162396,26,0.011419660000000002,0.011742254,47.93696794059047,-0.02655752212389373,0.01128385,0.012118753560771477,0.010448946439228522,-1,4,24,3,2023,0.0
2023-03-25,0.0108,0.0111975,0.01025,0.0104025,115991.27038342,19,0.01134081,0.011710194,48.92323049337301,-0.054309584632587504,0.011228974999999999,0.01214444272371139,0.010313507276288608,-1,5,25,3,2023,0.0
2023-03-26,0.0108899,0.010977,0.0104,0.010977,67438.2368672,18,0.01127055,0.011687404000000002,50.6967863961601,0.055227108868060704,0.011203325,0.012116743607844902,0.010289906392155098,1,6,26,3,2023,0.0
2023-03-27,0.0104198,0.0109341,0.01011,0.01055,89028.21859831,16,0.01114288,0.011654405999999999,43.36664950558328,-0.03889951717226936,0.011160825,0.012113948604675122,0.010207701395324877,-1,0,27,3,2023,0.0
2023-03-28,0.0102121,0.0111,0.0098754,0.0101348,303599.18681781,48,0.010976370000000001,0.011619501999999999,36.725811263798946,-0.03935545023696696,0.011102564999999998,0.012156937843821814,0.010048192156178182,-1,1,28,3,2023,0.0
2023-03-29,0.0111,0.0113197,0.0098218,0.0105496,192803.29019648,41,0.01091033,0.01159039,44.330115625331494,0.04092828669534665,0.011120045,0.012121687929286131,0.010118402070713869,1,2,29,3,2023,0.0
